,cty_fips,czone,shnr_pres2000,shnr_pres2008,shnr_pres2016,totvote_2000pres,d_imp_usch_pd_0008,d_imp_otch_lag_pd_0008,l_shind_manuf_cbp,l_sh_routine33,l_task_outsource,shnr_pres1992,shnr_pres1996,reg_midatl,reg_encen,reg_wncen,reg_satl,reg_escen,reg_wscen,reg_mount,reg_pacif,l_sh_pop_f,l_sh_pop_edu_c,l_sh_fborn,l_sh_pop_age_1019,l_sh_pop_age_2029,l_sh_pop_age_3039,l_sh_pop_age_4049,l_sh_pop_age_5059,l_sh_pop_age_6069,l_sh_pop_age_7079,l_sh_pop_age_8000,l_sh_pop_white,l_sh_pop_black,l_sh_pop_asian,l_sh_pop_hispanic
202,18085.0,13800.0,76.69586,68.927414,79.12913,25284.0,1.730765906309343,1.8602009632984888,0.4722025,3347.606,-0.47256625,72.76412,70.98265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5006279,0.3952827,0.028923666,0.15276071,0.1271318,0.14386216,0.1509918,0.112696975,0.07432113,0.053647865,0.033123136,0.9457715,0.006008885,0.005536276,0.050258584
203,18159.0,13900.0,66.66327,57.805817,77.885925,7316.0,1.8767127206865544,2.636687967371735,0.42003152,3489.8877,-0.48933312,64.76278,61.630833,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51106954,0.35307193,0.0104361465,0.1467093,0.105507635,0.1435121,0.15587863,0.12837063,0.08228268,0.065874405,0.04270978,0.9834711,0.0013874646,0.0030162274,0.012125234
204,18135.0,14000.0,60.65122,54.46583,75.45157,10132.0,0.9380269811137779,1.319865605244341,0.25710878,3504.5117,-0.54556715,56.061012,53.530807,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.509653,0.3210814,0.0072990037,0.14054231,0.11360899,0.13762271,0.14612605,0.12076201,0.09003321,0.074376844,0.04058246,0.9805846,0.0025546513,0.0015327907,0.012152841
205,18003.0,14100.0,62.84432,52.18665,60.247517,114320.0,2.2023269743146994,1.7935385649268163,0.29246897,3407.317,-0.06544992,58.11922,58.83969,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5105455,0.53741693,0.040361732,0.14948365,0.13691166,0.14903766,0.15368436,0.107518785,0.06383626,0.053693097,0.030236645,0.8307905,0.11308456,0.014018424,0.04181721
206,18081.0,14200.0,71.09702,62.868427,72.41416,42284.0,0.6668200271143945,0.6541093501384061,0.14387518,3405.3135,0.16741976,70.024475,67.784256,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102205,0.49467322,0.017108038,0.14664653,0.12731645,0.16088153,0.15385082,0.11285577,0.06654862,0.05092484,0.029398745,0.9703756,0.007933408,0.008350042,0.013809685
207,18079.0,14300.0,61.75959,54.097187,77.67481,9494.0,1.8047351448697397,1.5259528405307492,0.37720877,3416.4353,-0.2975433,55.852318,51.36789,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5030123,0.2921678,0.0072947666,0.14313711,0.12764028,0.15671046,0.14723815,0.118567176,0.07490745,0.049684256,0.023989258,0.97452277,0.0074762283,0.0026130506,0.0070044277
208,18165.0,14400.0,48.15306,42.924004,68.44331,6633.0,1.2958981393626052,1.4587355334007022,0.25431064,3076.128,-0.59584576,39.252216,41.786777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51292586,0.36003506,0.007803193,0.13747916,0.113771744,0.13825351,0.15022635,0.13021205,0.0841077,0.07189659,0.046640456,0.98391706,0.0026209196,0.0011913271,0.0063736
209,18015.0,14500.0,63.2469,56.52572,76.82862,8268.0,1.2497866594903915,1.179340219835673,0.31581515,3136.6216,-0.24243417,59.73886,59.660297,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5011158,0.35544026,0.021572031,0.14644186,0.1114307,0.14297049,0.15576494,0.11842301,0.079742126,0.06689809,0.03679643,0.97649395,0.0019836351,0.0005950905,0.029308207
210,18105.0,14600.0,52.215397,33.755447,37.574657,40220.0,1.3942538666231543,2.0078989439938546,0.2481453,3007.8008,-0.4657573,45.805367,47.467716,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50936025,0.6231886,0.05446115,0.16789563,0.2694027,0.13052927,0.12165424,0.089720726,0.054817814,0.04328857,0.022784768,0.9083218,0.029984323,0.0337334,0.018538026
211,18037.0,14700.0,66.56482,52.126575,71.26326,15504.0,1.6989627994461198,1.3685585888992375,0.25334916,3171.7554,-0.36888146,53.585857,51.274723,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5054948,0.357401,0.020870091,0.15140899,0.1124666,0.15534103,0.15725665,0.10629127,0.07543983,0.05850179,0.03611937,0.9753995,0.0014115038,0.0019912284,0.027801583
212,17193.0,14801.0,60.45134,54.60298,79.97712,7637.0,1.2261889058952988,5.394549496170583,0.2885688,2869.4893,-1.0291612,41.512142,44.753086,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233882,0.39013165,0.0027324182,0.1338885,0.0987574,0.12783813,0.14904691,0.12178778,0.101815104,0.09153601,0.06818034,0.9821742,0.002602303,0.0016264394,0.00670093
213,17101.0,14802.0,56.018044,53.013897,77.80442,6578.0,0.3657143637147158,0.84573807953476,0.10185913,2806.849,-1.0547082,45.048447,47.215042,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5235568,0.39434525,0.0058244886,0.13402796,0.10658815,0.12690914,0.15066011,0.110794716,0.09668651,0.08853223,0.066787474,0.9797437,0.0076365517,0.0011648977,0.008866166
214,18073.0,14900.0,65.82407,60.32504,73.813286,11167.0,1.2487085955366668,1.0651468865256746,0.20728675,3059.0938,-0.591732,61.319206,59.272514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50444365,0.3596608,0.015045102,0.16270013,0.12681822,0.1395999,0.14642346,0.1127717,0.07765536,0.055819992,0.032520056,0.97972906,0.0034617048,0.001863995,0.024398362
215,39151.0,15000.0,50.927086,47.211708,59.081776,159844.0,1.7404407263397816,1.7318796356174992,0.29591855,3231.72,-0.30143863,46.887856,45.0539,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51973295,0.42189026,0.017651508,0.14187327,0.113576375,0.13877355,0.15746975,0.12084698,0.081000164,0.07277214,0.039981697,0.9027871,0.071989276,0.0054456783,0.009235701
216,39093.0,15100.0,44.498806,40.919727,49.952717,112180.0,1.2994225431127198,1.6346201075563318,0.3101883,3401.0735,-0.4101005,41.932434,38.52565,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5094322,0.45966113,0.025981508,0.14518169,0.118652165,0.14924613,0.16041017,0.11688868,0.07408032,0.059645757,0.031338703,0.8554436,0.085023046,0.0059824917,0.06912009
217,39085.0,15200.0,52.67279,49.576836,58.070328,102564.0,0.9487533299746111,1.3545658682129114,0.18919395,3477.4104,0.16491577,51.96595,48.68192,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5141729,0.5201278,0.04283749,0.13523741,0.108702436,0.15122785,0.16582055,0.12569062,0.08132354,0.06831758,0.03449064,0.95398027,0.01989794,0.009001763,0.017049724
218,54073.0,15300.0,59.78825,60.806538,79.15688,3208.0,1.1497491125400696,1.7876608387278896,0.24984282,2867.5789,-0.7676351,47.367073,46.11561,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49960077,0.30365163,0.0046579717,0.13321799,0.115384616,0.14240085,0.16116582,0.12643066,0.083178066,0.07386212,0.037263773,0.9829651,0.0047910567,0.0019962736,0.0037263774
219,39127.0,15400.0,52.210087,51.535137,71.1973,12828.0,1.3922243380312906,1.9101442522523158,0.28472155,3056.465,-0.80997676,48.656967,44.179108,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50264096,0.27772126,0.0056341332,0.15596573,0.11629204,0.14798404,0.1526498,0.112007745,0.074828334,0.056018546,0.0298433,0.9854158,0.002171489,0.0009683667,0.0044603557
220,54029.0,15500.0,50.821583,57.73604,73.19869,13472.0,1.789270860899979,2.0486648445402507,0.30628374,2812.707,-1.1463454,33.23077,36.203617,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51979065,0.3529487,0.01760186,0.118315116,0.11035602,0.13215171,0.16481465,0.12471301,0.1031316,0.08966235,0.045703616,0.96418405,0.023020172,0.0034897602,0.0074386997
221,54051.0,15600.0,53.33823,56.407124,76.80883,13498.0,0.5234866222593926,0.757764676166389,0.1422623,2801.8872,-1.1043733,37.9529,38.76108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.51327455,0.33152547,0.006897717,0.13195755,0.10847715,0.13364679,0.1629832,0.13257693,0.091528475,0.08082998,0.03916214,0.9839522,0.0043075536,0.0025338551,0.0064191
222,39163.0,15700.0,57.179993,55.091114,74.18501,4946.0,0.7570738234176737,0.8857882051014556,0.28026795,2809.0398,-1.0291779,46.112434,41.58096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50234264,0.23142405,0.002967359,0.14914884,0.12775262,0.14219896,0.15227237,0.11564892,0.08183664,0.056614086,0.026003435,0.98079026,0.0035139779,0.0008589724,0.0046853037
223,39009.0,15800.0,42.44212,31.98235,40.95585,25447.0,0.6981641728850576,0.4848522585577797,0.11828443,2761.7058,-0.94284654,34.86043,34.77704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5113543,0.48756456,0.032833517,0.18456198,0.27260017,0.112016454,0.117528886,0.08974174,0.05812963,0.043761954,0.02343185,0.934799,0.023865772,0.019028334,0.010269514
224,39129.0,15900.0,61.89549,61.0493,72.34065,17740.0,0.7323525690226433,0.7720256258844529,0.14073904,3385.454,0.39956734,60.123104,55.16934,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4500351,0.34465936,0.0068655526,0.1412559,0.13471277,0.16775087,0.16158704,0.117207505,0.076052114,0.049727842,0.02492082,0.91949093,0.0643124,0.002218977,0.00631555
225,39033.0,16000.0,63.4477,59.77544,74.63699,19176.0,1.9076094541592015,1.6281612414160325,0.3286778,3319.7224,-0.3965795,57.572384,53.955276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5170762,0.30797666,0.0054294597,0.1423796,0.11463612,0.13665205,0.15157774,0.120938554,0.08889409,0.07126432,0.040348336,0.97990036,0.0059404676,0.0030873397,0.0076864115
226,42061.0,16100.0,67.23357,63.946968,76.15072,15957.0,1.5584321364868714,1.4035058088225787,0.22656491,2858.0642,-0.31725347,58.450436,58.087135,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47698855,0.27301618,0.0074803666,0.13504146,0.13861711,0.14932217,0.14901505,0.12260343,0.087943666,0.06925372,0.036480498,0.93326896,0.051375423,0.0020620367,0.011494758
227,42009.0,16200.0,71.296104,72.68754,84.28411,19435.0,1.2085405123943893,1.1316546926410815,0.19658762,2925.9065,-0.746557,61.209698,62.82675,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5072223,0.27569255,0.005821863,0.13340269,0.11069542,0.13898447,0.15260884,0.12331946,0.0974912,0.08008563,0.03887244,0.98537534,0.0035611396,0.0028609154,0.005261684
228,42003.0,16300.0,41.63404,42.192726,41.374973,582478.0,0.7457015393981693,0.8881529698524698,0.13026522,3200.208,-0.18395796,36.09933,41.770477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52639616,0.52465916,0.037658796,0.12827757,0.11899356,0.1410976,0.15914989,0.114515014,0.08389784,0.08672384,0.04994593,0.8432774,0.12410253,0.016943572,0.008712098
229,39029.0,16400.0,51.34965,53.903763,71.81406,44427.0,1.2960270834034886,1.2589519803586249,0.24714266,3176.481,-0.60583574,43.177467,42.622356,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029935,0.32935202,0.014267231,0.1421102,0.11436092,0.14166406,0.16250725,0.11849208,0.083943784,0.07304037,0.037635513,0.9642739,0.022020968,0.0023377202,0.011679679
230,42049.0,16500.0,45.21343,39.920666,50.831127,112335.0,1.477903768505362,1.424809134462805,0.28810358,3278.8936,-0.4666637,41.066372,40.951744,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123005,0.4292361,0.027438818,0.15188201,0.13351588,0.13683802,0.15391874,0.10909654,0.07265269,0.069181,0.039612878,0.9089847,0.061251305,0.0068686064,0.021812899
231,51067.0,16600.0,61.104847,61.579056,71.8985,18829.0,1.3468311714628811,1.4575593542952034,0.22122043,3357.8118,-0.11822581,50.507076,50.283466,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5071268,0.39591974,0.013513514,0.13244934,0.10950387,0.14560334,0.15708667,0.1420928,0.09931058,0.065262444,0.03165842,0.8895445,0.093473755,0.0035739965,0.012117752
232,54075.0,16701.0,58.595444,56.508392,72.899,3467.0,0.3618545016103525,1.5682996649219376,0.17112063,2445.2703,-1.367744,44.58484,40.88461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.48494142,0.28309947,0.006132954,0.118935496,0.10743621,0.1376629,0.15649983,0.14182456,0.109298,0.07359544,0.047639906,0.9837915,0.007775709,0.0014237214,0.004271164
233,54033.0,16702.0,49.882256,56.75179,70.9048,26578.0,0.3682493425386064,0.5810462185549419,0.104967624,2938.538,-0.7899778,38.49307,37.529854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.52133954,0.3800512,0.013794209,0.13599022,0.11823399,0.13645633,0.15032338,0.12583756,0.08700402,0.07857018,0.045854453,0.96547806,0.016095672,0.005943017,0.009613704
234,54097.0,16703.0,65.09009,66.8934,79.868546,8123.0,0.8294030243575605,1.0959998397310073,0.15492354,2412.0308,-1.3835471,52.581406,52.14294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5148692,0.30153725,0.0041873185,0.15381986,0.13792515,0.12583318,0.14723979,0.122884974,0.08904461,0.06490344,0.04123227,0.98192614,0.006152794,0.003076397,0.0058537005
235,54081.0,16801.0,53.257988,63.154686,77.389565,24061.0,0.3911765108849341,0.9467252318771102,0.07220771,2642.1375,-1.0631884,39.774036,40.74735,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50801563,0.35743916,0.011928806,0.12558697,0.13514264,0.13271901,0.16492048,0.12787175,0.0867584,0.074614994,0.03829841,0.8963141,0.08524363,0.0071699065,0.009176975
236,54101.0,16802.0,45.68693,47.175114,80.54151,3308.0,0.7668123130451647,0.16067527234349654,0.15708725,2554.543,-1.3157915,25.902239,22.195839,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50787115,0.21802716,0.0039098673,0.13735981,0.113694824,0.1257331,0.16246527,0.13859451,0.095277295,0.06996605,0.040127587,0.9917687,0.000102891245,0.0006173475,0.0037040848
237,54043.0,16901.0,46.246307,54.557575,78.43882,7464.0,0.2674255154992551,0.5481570294614286,0.08364036,3102.018,-0.49300238,36.938046,33.625217,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50705624,0.2050592,0.00049755746,0.14053737,0.13207889,0.14325131,0.15519269,0.12348471,0.09191243,0.059525963,0.029627284,0.9903655,0.00058802246,0.00058802246,0.005473132
238,54087.0,16902.0,57.629025,53.95757,75.57633,5625.0,2.247119304646958,-0.3404668569160947,0.25080863,2930.3296,-0.6550069,45.844994,44.584755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5050498,0.2514844,0.006279943,0.14424446,0.1178946,0.12948336,0.15932928,0.1307782,0.098925285,0.06370582,0.03903923,0.9855626,0.0022012172,0.0022659588,0.006733135
239,21195.0,17000.0,44.702187,57.0539,82.18869,24935.0,0.07659226748753323,0.03388509631286851,0.054642726,2739.974,-1.2728542,32.114223,33.63506,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5115805,0.27443504,0.0041317507,0.13762802,0.13241969,0.14827746,0.16291317,0.12556739,0.08103468,0.060230445,0.025750699,0.98345846,0.004539106,0.004073557,0.006546788
240,21019.0,17100.0,49.218987,56.26208,69.29816,19182.0,0.699867169088221,0.9922736006953343,0.15099923,2763.6687,-1.15284,41.307945,42.187325,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5103111,0.42657867,0.011497025,0.12954253,0.12049767,0.14089885,0.15969208,0.12757276,0.09732272,0.07555475,0.03473227,0.9597001,0.025466314,0.002974755,0.01121563
241,54071.0,17200.0,63.003254,60.834267,76.68852,3221.0,1.0060711217011615,1.066796809882188,0.3455856,2925.5083,-0.48495218,49.426056,47.35114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4967057,0.29434028,0.007442655,0.1238409,0.11261591,0.13286969,0.15544167,0.1261591,0.10163494,0.08382138,0.048560273,0.9633968,0.021229869,0.0018301611,0.008906784
242,51005.0,17300.0,55.911457,51.110207,69.23317,5123.0,1.1268120255649698,1.5692368404710564,0.26043534,2955.477,-0.63862354,48.914356,45.659424,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50100577,0.38307154,0.008664707,0.12919697,0.09206251,0.14111094,0.15116818,0.15287018,0.101500854,0.07372737,0.037134457,0.96348447,0.024524216,0.0023982672,0.0036360824
243,54065.0,17400.0,65.242134,61.937714,78.468544,5772.0,0.876264671793817,1.6580724498017645,0.22698385,3075.3342,-0.5225184,58.235012,57.399303,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50859934,0.2982721,0.013919561,0.11784782,0.105333604,0.14026634,0.15692967,0.13370809,0.10633741,0.081844345,0.03279127,0.98300207,0.005955966,0.0012045774,0.0082982
244,54023.0,17501.0,80.03252,76.04863,89.46239,4534.0,0.833279590007642,1.648847958405451,0.24446078,2883.9106,-0.78496706,73.20574,68.3004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.50570846,0.277389,0.004602177,0.122223206,0.1193911,0.14266749,0.14505708,0.13965838,0.098150276,0.06814762,0.039295513,0.98327285,0.006726259,0.0014160546,0.005487211
245,51840.0,17502.0,56.525784,47.28415,48.119576,7886.0,1.35631236840932,0.9599060099649108,0.27729154,2971.445,-0.38826162,58.067905,54.877262,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5152004,0.4867459,0.068009324,0.13415307,0.16896333,0.1472122,0.13932584,0.10527878,0.0745389,0.07106212,0.036972653,0.8206487,0.10472758,0.015899936,0.06474454
246,51065.0,17600.0,59.122498,50.92948,54.94365,8706.0,0.9052619406217011,1.339431733705504,0.14570066,2941.2925,-0.29505283,56.840237,56.262253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.53584075,0.47490266,0.023395022,0.12086596,0.10470395,0.17154686,0.15962487,0.119319595,0.099366486,0.067740805,0.023045842,0.7943832,0.18406744,0.0038409736,0.011722452
247,36053.0,17700.0,55.321167,49.554897,57.73252,28366.0,1.308272305943075,1.1507496484539708,0.17344712,3188.7048,-0.31065837,52.795876,48.904427,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50931007,0.5016224,0.022436313,0.17234775,0.11861868,0.14455438,0.1551245,0.11740902,0.074408494,0.057142034,0.03309284,0.9649343,0.013191055,0.005573076,0.010570125
248,36025.0,17800.0,55.785473,52.65735,64.314644,20176.0,1.0653781446340673,1.8917326499158165,0.2228918,2825.6543,-0.7071388,55.247272,46.83215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5076475,0.4250378,0.03429404,0.15018208,0.092539795,0.123649985,0.14599937,0.1342004,0.10398502,0.08600562,0.050338153,0.9644366,0.01181979,0.005348039,0.020455727
249,36107.0,17900.0,57.16983,55.204727,63.791435,22457.0,1.8523437138644665,3.081325673281702,0.22737692,3149.9878,0.11836812,54.37601,51.779026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50610226,0.47395027,0.016839178,0.15807971,0.09387069,0.14672485,0.16763866,0.12094469,0.08500695,0.06019234,0.030839643,0.975224,0.0054456973,0.0057160514,0.009829291
250,36055.0,18000.0,46.62332,41.02382,42.0,317762.0,0.9055543395512207,1.2316744015057335,0.19838145,3258.9553,-0.062323064,48.647316,41.237568,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51814735,0.58712393,0.07308562,0.14782897,0.12644303,0.15077454,0.15483795,0.11509867,0.068476886,0.05939133,0.038930133,0.7914143,0.13745694,0.0243723,0.053124867
251,42117.0,18100.0,67.5995,63.93124,77.72612,14772.0,1.494083204381624,1.5624177384571638,0.21372928,2901.2495,-0.49248755,61.639725,59.81068,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51047784,0.35847807,0.0105382735,0.15681724,0.120223336,0.12798202,0.14543301,0.12085176,0.09602881,0.072414376,0.042201437,0.98105043,0.006042588,0.0029971236,0.0051724557
252,36009.0,18201.0,57.087482,55.39963,67.460236,33733.0,1.9167126963315022,2.4861357412508642,0.2607951,2871.5337,-0.76156723,57.879406,49.890457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51036865,0.39973038,0.014090882,0.16338515,0.112929545,0.13193972,0.15540469,0.1163004,0.0831636,0.06739324,0.038699303,0.94626886,0.010600917,0.004597701,0.009421714
253,42023.0,18202.0,63.972576,60.079945,74.950485,2246.0,3.9827020024219735,3.2183545801549727,0.5466016,2935.6025,-0.8418844,58.73676,57.523346,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5087044,0.29783133,0.005691329,0.14998326,0.09122866,0.12303314,0.14512889,0.12755273,0.094911285,0.09809173,0.053398058,0.98828256,0.0035152326,0.0011717442,0.005691329
254,36049.0,18300.0,58.4791,54.48353,70.16753,10932.0,0.6039543017763407,0.7478606705423427,0.18077882,2789.4004,-1.1027659,52.73088,47.388924,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5034516,0.32878447,0.011319774,0.16949971,0.10518111,0.14363123,0.15855107,0.10930077,0.08165083,0.06257423,0.034553148,0.9817028,0.0039340854,0.0023381829,0.0063836104
255,36031.0,18400.0,52.672165,43.22869,50.624317,17938.0,0.8362286179074632,0.6338660934064446,0.16769996,2588.8904,-1.3330612,55.206882,44.691742,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48158348,0.4225043,0.033718567,0.1374482,0.107719235,0.15420452,0.16048492,0.12244215,0.09096291,0.072636485,0.04293326,0.94844407,0.028107384,0.004118298,0.021904198
256,36035.0,18500.0,55.10865,54.705822,67.45323,21675.0,1.5967857275142059,1.8595744281102202,0.2901831,3040.1145,-0.50707453,52.103687,44.627903,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073811,0.3924179,0.019428758,0.14544332,0.104661085,0.14555226,0.15188931,0.121729344,0.08089263,0.075281896,0.048335847,0.9598715,0.018012457,0.0053202114,0.016051423
257,36001.0,18600.0,35.734837,35.00102,36.52778,142033.0,0.49297918209840913,0.5517602639614991,0.11895992,3276.1252,-0.057100356,38.01505,31.633224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5217185,0.5930362,0.065275915,0.14142549,0.14031538,0.1471458,0.15279819,0.115804665,0.07190263,0.06671193,0.0430635,0.8319386,0.11075314,0.027464228,0.03082172
258,42097.0,18700.0,57.029373,57.033245,72.20417,33251.0,1.541074336297505,1.5748240398396298,0.28517792,2891.2708,-0.818017,54.025944,50.246304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50954986,0.2765079,0.011167985,0.13214391,0.10691019,0.14090063,0.15143406,0.12127205,0.09353188,0.091702275,0.054126654,0.970885,0.015218494,0.002231482,0.011009349
259,42103.0,18800.0,56.02667,52.1339,63.430588,17364.0,0.9096708334106514,1.641323376182564,0.18708923,3164.0237,-0.42819256,58.13621,54.865814,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.50166297,0.4553529,0.049501102,0.14843851,0.073107,0.14822254,0.16588916,0.123083234,0.100794785,0.07610902,0.02637035,0.9310397,0.032676775,0.0061552417,0.04999784
260,42081.0,18900.0,64.91736,62.22945,73.23943,43183.0,1.7091130709435083,1.9270963158818546,0.29414248,3078.2744,-0.62175447,60.668285,61.442005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111626,0.3868944,0.011720702,0.14616308,0.12097231,0.13881576,0.15509313,0.11615741,0.083760954,0.07648862,0.04301756,0.93913066,0.043225817,0.004240112,0.006655893
261,42077.0,19000.0,49.476414,42.121796,47.538055,116280.0,1.2490832168836579,2.1669812333782676,0.19445701,3157.4568,-0.023833513,47.712082,48.153603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5175943,0.46164155,0.061940465,0.13581018,0.11463039,0.14888012,0.15826525,0.115389794,0.07879137,0.07356852,0.04600596,0.8702297,0.03555705,0.020993944,0.10215323
262,42011.0,19100.0,54.648148,45.343636,55.194534,135163.0,1.4178458118823927,2.0540608587401827,0.2693798,3161.013,-0.18364601,53.49177,53.01467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5103389,0.38669312,0.04290784,0.14283344,0.1169153,0.15011053,0.15265846,0.11454403,0.07853591,0.07003035,0.041607115,0.88176256,0.036875263,0.010130126,0.09730541
263,42087.0,19200.0,66.036964,67.03441,78.424835,14614.0,1.0705275038906934,1.3880891593137639,0.20446435,3323.6484,0.03133297,56.021423,56.39039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51770425,0.25174958,0.00800241,0.13621305,0.10736566,0.14322592,0.14098868,0.12233791,0.093619585,0.07791593,0.046702232,0.9853074,0.004861679,0.0029041,0.0056576175
264,36105.0,19300.0,46.962666,45.203815,55.896576,28528.0,1.1365690346226747,3.3687345254487937,0.13826464,2892.9722,-0.46917617,45.37667,38.243134,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.491077,0.4230907,0.07942839,0.14572912,0.09754482,0.14932537,0.15780224,0.13087094,0.087715976,0.06886948,0.033866912,0.8531352,0.08506611,0.011153773,0.0924614
265,36061.0,19400.0,15.103778,13.582736,10.086216,563306.0,0.5339720779874784,0.8654703896353088,0.081885755,3501.0083,0.3522931,16.879251,14.682033,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5254122,0.651551,0.2943283,0.093985476,0.18750842,0.19670959,0.14656827,0.11509926,0.0754914,0.05467166,0.03277203,0.543594,0.17388946,0.09402711,0.27180415
266,34029.0,19500.0,50.864403,59.319794,67.26611,216393.0,0.39259144638946747,0.8314351540607916,0.07280186,3055.6074,-0.14348,55.998486,46.779,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5251744,0.4533115,0.06488738,0.122501545,0.096115604,0.13649602,0.13738462,0.11028623,0.0962624,0.105661206,0.064983286,0.930468,0.029883582,0.012820112,0.05018046
267,34041.0,19600.0,57.266308,57.137024,63.343174,40801.0,0.6998304428030039,1.4323190525079945,0.13977739,3388.9297,0.50352156,58.683895,53.685577,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51316416,0.4950689,0.057762332,0.13770415,0.093462326,0.16975312,0.16979216,0.120034754,0.06939875,0.059831895,0.03569999,0.9454201,0.018684655,0.012124525,0.03661763
268,34001.0,19700.0,40.232727,42.388332,46.37922,91102.0,0.588792313252287,0.9451386360502614,0.122817025,3350.3345,0.18032566,46.377518,39.929928,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51663816,0.43529958,0.117975704,0.13586113,0.118332066,0.15772198,0.15875542,0.110991,0.07758402,0.0647431,0.034986854,0.6835503,0.17633596,0.050567802,0.12167395
